budget,risk,cust,fit
30,20,86,-0.8763127187864644
30,20,86,-0.897316219369895
30,20,86,-0.8623103850641773
30,20,86,-0.8879813302217037
30,20,86,-0.8763127187864644
30,20,86,-0.8611435239206534
30,20,86,-0.8704784130688448
30,20,86,-0.882147024504084
30,20,86,-0.882147024504084
30,20,86,-0.8926487747957993
30,20,86,-0.8786464410735122
30,20,86,-0.8926487747957993
30,20,86,-0.882147024504084
30,20,86,-0.8716452742123687
30,20,86,-0.8949824970828472
30,20,86,-0.8763127187864644
30,20,86,-0.897316219369895
30,20,86,-0.8891481913652275
30,20,86,-0.9031505250875146
30,20,86,-0.868144690781797
30,20,86,-0.9019836639439907
30,20,86,-0.8914819136522754
30,20,86,-0.8693115519253208
30,20,86,-0.8669778296382731
30,20,86,-0.8763127187864644
30,20,86,-0.8926487747957993
30,20,86,-0.8879813302217037
30,20,86,-0.9031505250875146
30,20,86,-0.8611435239206534
30,20,86,-0.9008168028004667
30,20,86,-0.8833138856476079
30,20,86,-0.9031505250875146
30,20,86,-0.8739789964994166
30,20,86,-0.9019836639439907
30,20,86,-0.8809801633605601
30,20,86,-0.897316219369895
30,20,86,-0.8809801633605601
30,20,86,-0.8798133022170361
30,20,86,-0.8553092182030338
30,20,86,-0.9043173862310385
30,20,86,-0.8191365227537923
30,20,86,-0.8879813302217037
30,20,86,-0.8634772462077013
30,20,86,-0.8926487747957993
30,20,86,-0.9066511085180864
30,20,86,-0.8856476079346558
30,20,86,-0.9101516919486581
30,20,86,-0.8844807467911319
30,20,86,-0.897316219369895
30,20,86,-0.8296382730455076
30,20,86,-0.8868144690781797
30,20,86,-0.8634772462077013
30,20,86,-0.8868144690781797
30,20,86,-0.8599766627771295
30,20,86,-0.8739789964994166
30,20,86,-0.8844807467911319
30,20,86,-0.8413068844807468
30,20,86,-0.8716452742123687
30,20,86,-0.8553092182030338
30,20,86,-0.8669778296382731
30,20,86,-0.8844807467911319
30,20,86,-0.8494749124854143
30,20,86,-0.8658109684947491
30,20,86,-0.8763127187864644
30,20,86,-0.9008168028004667
30,20,86,-0.8938156359393232
30,20,86,-0.8891481913652275
30,20,86,-0.8868144690781797
30,20,87,-0.8611435239206534
30,20,87,-0.8588098016336057
30,20,87,-0.852975495915986
30,20,87,-0.8751458576429405
30,20,87,-0.9171528588098017
30,20,87,-0.8506417736289381
30,20,87,-0.9043173862310385
30,20,87,-0.8856476079346558
30,20,87,-0.8949824970828472
30,20,87,-0.8716452742123687
30,20,87,-0.8961493582263711
30,20,87,-0.8914819136522754
30,20,87,-0.9008168028004667
30,20,87,-0.8949824970828472
30,20,87,-0.9148191365227538
30,20,87,-0.9054842473745625
30,20,87,-0.8868144690781797
30,20,87,-0.912485414235706
30,20,87,-0.8961493582263711
30,20,87,-0.8879813302217037
30,20,87,-0.9019836639439907
30,20,87,-0.8728121353558926
30,20,87,-0.8984830805134189
30,20,87,-0.8856476079346558
30,20,87,-0.8798133022170361
30,20,87,-0.8926487747957993
30,20,87,-0.9031505250875146
30,20,87,-0.9101516919486581
30,20,87,-0.9089848308051341
30,20,87,-0.8844807467911319
30,20,87,-0.897316219369895
30,20,87,-0.8984830805134189
30,20,87,-0.9101516919486581
30,20,87,-0.8996499416569428
30,20,87,-0.9078179696616102
30,20,87,-0.9101516919486581
30,20,87,-0.8938156359393232
30,20,87,-0.8926487747957993
30,20,87,-0.8319719953325554
30,20,87,-0.8599766627771295
30,20,87,-0.8926487747957993
30,20,87,-0.8751458576429405
30,20,87,-0.8996499416569428
30,20,87,-0.8903150525087514
30,20,87,-0.8669778296382731
30,20,87,-0.9008168028004667
30,20,87,-0.8879813302217037
30,20,87,-0.8879813302217037
30,20,87,-0.8798133022170361
30,20,87,-0.8879813302217037
30,20,87,-0.9066511085180864
30,20,87,-0.8704784130688448
30,20,87,-0.897316219369895
30,20,87,-0.9078179696616102
30,20,87,-0.838973162193699
30,20,87,-0.8378063010501751
30,20,87,-0.9078179696616102
30,20,87,-0.9008168028004667
30,20,87,-0.8984830805134189
30,20,87,-0.852975495915986
30,20,87,-0.8308051341890315
30,20,87,-0.8914819136522754
30,20,87,-0.8879813302217037
30,20,87,-0.8996499416569428
30,20,87,-0.897316219369895
30,20,87,-0.8996499416569428
30,20,87,-0.8774795799299884
30,20,87,-0.882147024504084
30,20,87,-0.8996499416569428
30,20,87,-0.8833138856476079
30,20,87,-0.8903150525087514
30,20,87,-0.8996499416569428
30,20,87,-0.868144690781797
30,20,87,-0.8961493582263711
30,20,87,-0.8833138856476079
30,20,87,-0.8634772462077013
30,20,87,-0.8844807467911319
30,20,87,-0.8949824970828472
30,20,87,-0.8949824970828472
30,20,87,-0.8996499416569428
30,20,87,-0.8751458576429405
30,20,87,-0.8914819136522754
30,20,87,-0.8763127187864644
30,20,87,-0.8739789964994166
30,20,87,-0.8809801633605601
30,20,87,-0.8879813302217037
30,20,87,-0.8809801633605601
30,20,87,-0.8669778296382731
30,20,87,-0.8856476079346558
30,20,87,-0.8798133022170361
30,20,87,-0.8599766627771295
30,20,87,-0.8891481913652275
30,20,87,-0.8903150525087514
30,20,87,-0.8984830805134189
30,20,87,-0.868144690781797
30,20,87,-0.9078179696616102
30,20,87,-0.8903150525087514
30,20,87,-0.8891481913652275
30,20,87,-0.8716452742123687
30,20,87,-0.897316219369895
30,20,88,-0.897316219369895
30,20,88,-0.8903150525087514
30,20,88,-0.8879813302217037
30,20,88,-0.8693115519253208
30,20,88,-0.8984830805134189
30,20,88,-0.8868144690781797
30,20,88,-0.8938156359393232
30,20,88,-0.8809801633605601
30,20,88,-0.8879813302217037
30,20,88,-0.8914819136522754
30,20,88,-0.8751458576429405
30,20,88,-0.8996499416569428
30,20,88,-0.911318553092182
30,20,88,-0.8728121353558926
30,20,88,-0.9043173862310385
30,20,88,-0.8996499416569428
30,20,88,-0.8646441073512252
30,20,88,-0.8611435239206534
30,20,88,-0.8984830805134189
30,20,88,-0.8704784130688448
30,20,88,-0.8938156359393232
30,20,88,-0.868144690781797
30,20,88,-0.8763127187864644
30,20,88,-0.8763127187864644
30,20,88,-0.8926487747957993
30,20,88,-0.8763127187864644
30,20,88,-0.911318553092182
30,20,88,-0.8716452742123687
30,20,88,-0.8914819136522754
30,20,88,-0.8436406067677946
30,20,88,-0.8553092182030338
30,20,88,-0.9089848308051341
30,20,88,-0.8984830805134189
30,20,88,-0.8844807467911319
30,20,88,-0.8879813302217037
30,20,88,-0.8961493582263711
30,20,88,-0.8856476079346558
30,20,88,-0.9054842473745625
30,20,88,-0.8879813302217037
30,20,88,-0.8856476079346558
30,20,88,-0.897316219369895
30,20,88,-0.8623103850641773
30,20,88,-0.8786464410735122
30,20,88,-0.8926487747957993
30,20,88,-0.882147024504084
30,20,88,-0.8833138856476079
30,20,88,-0.8926487747957993
30,20,88,-0.8938156359393232
30,20,88,-0.8856476079346558
30,20,88,-0.897316219369895
30,20,88,-0.8856476079346558
30,20,88,-0.8798133022170361
30,20,88,-0.8366394399066511
30,20,88,-0.8996499416569428
30,20,88,-0.8879813302217037
30,20,88,-0.8938156359393232
30,20,88,-0.8564760793465578
30,20,88,-0.8599766627771295
30,20,88,-0.8856476079346558
30,20,88,-0.8914819136522754
30,20,88,-0.897316219369895
30,20,88,-0.9066511085180864
30,20,88,-0.911318553092182
30,20,88,-0.8961493582263711
30,20,88,-0.9159859976662778
30,20,88,-0.9066511085180864
30,20,88,-0.8879813302217037
30,20,88,-0.8716452742123687
30,20,88,-0.8984830805134189
30,20,88,-0.9089848308051341
30,20,88,-0.8728121353558926
30,20,88,-0.9008168028004667
30,20,88,-0.9008168028004667
30,20,88,-0.8798133022170361
30,20,88,-0.8739789964994166
30,20,88,-0.9043173862310385
30,20,88,-0.8926487747957993
30,20,88,-0.8786464410735122
30,20,88,-0.8961493582263711
30,20,88,-0.9019836639439907
30,20,88,-0.8996499416569428
30,20,88,-0.911318553092182
30,20,88,-0.8903150525087514
30,20,88,-0.9031505250875146
30,20,88,-0.9183197199533255
30,20,88,-0.8506417736289381
30,20,88,-0.8774795799299884
30,20,88,-0.8996499416569428
30,20,88,-0.8949824970828472
30,20,88,-0.8774795799299884
30,20,88,-0.8623103850641773
30,20,88,-0.8833138856476079
30,20,88,-0.9008168028004667
30,20,88,-0.8903150525087514
30,20,88,-0.9008168028004667
30,20,88,-0.8716452742123687
30,20,88,-0.9031505250875146
30,20,88,-0.8553092182030338
30,20,88,-0.9008168028004667
30,20,88,-0.8786464410735122
30,20,89,-0.882147024504084
30,20,89,-0.8774795799299884
30,20,89,-0.9078179696616102
30,20,89,-0.9008168028004667
30,20,89,-0.8728121353558926
30,20,89,-0.8949824970828472
30,20,89,-0.8879813302217037
30,20,89,-0.8763127187864644
30,20,89,-0.9101516919486581
30,20,89,-0.9054842473745625
30,20,89,-0.8903150525087514
30,20,89,-0.9043173862310385
30,20,89,-0.8599766627771295
30,20,89,-0.9078179696616102
30,20,89,-0.9043173862310385
30,20,89,-0.9043173862310385
30,20,89,-0.8938156359393232
30,20,89,-0.9019836639439907
30,20,89,-0.8576429404900817
30,20,89,-0.8996499416569428
30,20,89,-0.8774795799299884
30,20,89,-0.8693115519253208
30,20,89,-0.8856476079346558
30,20,89,-0.9054842473745625
30,20,89,-0.8903150525087514
30,20,89,-0.8564760793465578
30,20,89,-0.897316219369895
30,20,89,-0.9089848308051341
30,20,89,-0.8763127187864644
30,20,89,-0.9089848308051341
30,20,89,-0.897316219369895
30,20,89,-0.9159859976662778
30,20,89,-0.882147024504084
30,20,89,-0.8868144690781797
30,20,89,-0.868144690781797
30,20,89,-0.8763127187864644
30,20,89,-0.9019836639439907
30,20,89,-0.9171528588098017
30,20,89,-0.911318553092182
30,20,89,-0.8938156359393232
30,20,89,-0.8868144690781797
30,20,89,-0.8996499416569428
30,20,89,-0.868144690781797
30,20,89,-0.8891481913652275
30,20,89,-0.9054842473745625
30,20,89,-0.8833138856476079
30,20,89,-0.8926487747957993
30,20,89,-0.897316219369895
30,20,89,-0.868144690781797
30,20,89,-0.8984830805134189
30,20,89,-0.9078179696616102
30,20,89,-0.9089848308051341
30,20,89,-0.8914819136522754
30,20,89,-0.8996499416569428
30,20,89,-0.8716452742123687
30,20,89,-0.911318553092182
30,20,89,-0.911318553092182
30,20,89,-0.8879813302217037
30,20,89,-0.8611435239206534
30,20,89,-0.9043173862310385
30,20,89,-0.9043173862310385
30,20,89,-0.8669778296382731
30,20,89,-0.8611435239206534
30,20,89,-0.8693115519253208
30,20,89,-0.911318553092182
30,20,89,-0.8541423570595099
30,20,89,-0.911318553092182
30,20,89,-0.8996499416569428
30,20,89,-0.9171528588098017
30,20,89,-0.8798133022170361
30,20,89,-0.911318553092182
30,20,89,-0.9183197199533255
30,20,89,-0.9066511085180864
30,20,89,-0.911318553092182
30,20,89,-0.8634772462077013
30,20,89,-0.8588098016336057
30,20,89,-0.9008168028004667
30,20,89,-0.9101516919486581
30,20,89,-0.9008168028004667
30,20,89,-0.9008168028004667
30,20,89,-0.8786464410735122
30,20,89,-0.9089848308051341
30,20,89,-0.9066511085180864
30,20,89,-0.8728121353558926
30,20,89,-0.8646441073512252
30,20,89,-0.8658109684947491
30,20,89,-0.9078179696616102
30,20,89,-0.9078179696616102
30,20,89,-0.8716452742123687
30,20,89,-0.8996499416569428
30,20,89,-0.8938156359393232
30,20,89,-0.9101516919486581
30,20,89,-0.897316219369895
30,20,89,-0.9019836639439907
30,20,89,-0.9089848308051341
30,20,89,-0.8833138856476079
30,20,89,-0.8891481913652275
30,20,89,-0.8646441073512252
30,20,89,-0.9078179696616102
30,20,89,-0.8646441073512252
30,20,90,-0.8646441073512252
30,20,90,-0.8646441073512252
30,20,90,-0.9066511085180864
30,20,90,-0.8996499416569428
30,20,90,-0.8763127187864644
30,20,90,-0.8856476079346558
30,20,90,-0.8914819136522754
30,20,90,-0.9066511085180864
30,20,90,-0.8739789964994166
30,20,90,-0.9183197199533255
30,20,90,-0.882147024504084
30,20,90,-0.9159859976662778
30,20,90,-0.8879813302217037
30,20,90,-0.8903150525087514
30,20,90,-0.897316219369895
30,20,90,-0.912485414235706
30,20,90,-0.8891481913652275
30,20,90,-0.8996499416569428
30,20,90,-0.9043173862310385
30,20,90,-0.9136522753792299
30,20,90,-0.9183197199533255
30,20,90,-0.9089848308051341
30,20,90,-0.897316219369895
30,20,90,-0.9031505250875146
30,20,90,-0.8739789964994166
30,20,90,-0.9066511085180864
30,20,90,-0.8938156359393232
30,20,90,-0.8926487747957993
30,20,90,-0.9031505250875146
30,20,90,-0.9159859976662778
30,20,90,-0.911318553092182
30,20,90,-0.8774795799299884
30,20,90,-0.9089848308051341
30,20,90,-0.8751458576429405
30,20,90,-0.8786464410735122
30,20,90,-0.8739789964994166
30,20,90,-0.911318553092182
30,20,90,-0.8786464410735122
30,20,90,-0.8856476079346558
30,20,90,-0.9031505250875146
30,20,90,-0.8763127187864644
30,20,90,-0.8984830805134189
30,20,90,-0.8774795799299884
30,20,90,-0.8879813302217037
30,20,90,-0.8844807467911319
30,20,90,-0.8704784130688448
30,20,90,-0.9183197199533255
30,20,90,-0.911318553092182
30,20,90,-0.9019836639439907
30,20,90,-0.8879813302217037
30,20,90,-0.897316219369895
30,20,90,-0.8891481913652275
30,20,90,-0.9066511085180864
30,20,90,-0.8786464410735122
30,20,90,-0.9008168028004667
30,20,90,-0.8809801633605601
30,20,90,-0.8926487747957993
30,20,90,-0.8984830805134189
30,20,90,-0.8774795799299884
30,20,90,-0.8996499416569428
30,20,90,-0.8798133022170361
30,20,90,-0.9066511085180864
30,20,90,-0.8739789964994166
30,20,90,-0.8844807467911319
30,20,90,-0.9101516919486581
30,20,90,-0.9043173862310385
30,20,90,-0.9043173862310385
30,20,90,-0.9043173862310385
30,20,90,-0.9183197199533255
30,20,90,-0.9043173862310385
30,20,90,-0.9031505250875146
30,20,90,-0.8763127187864644
30,20,90,-0.8938156359393232
30,20,90,-0.9008168028004667
30,20,90,-0.9066511085180864
30,20,90,-0.9031505250875146
30,20,90,-0.8564760793465578
30,20,90,-0.9101516919486581
30,20,90,-0.9171528588098017
30,20,90,-0.8926487747957993
30,20,90,-0.9159859976662778
30,20,90,-0.8774795799299884
30,20,90,-0.8984830805134189
30,20,90,-0.9008168028004667
30,20,90,-0.9136522753792299
30,20,90,-0.9019836639439907
30,20,90,-0.851808634772462
30,20,90,-0.8879813302217037
30,20,90,-0.9183197199533255
30,20,90,-0.9031505250875146
30,20,90,-0.8833138856476079
30,20,90,-0.8833138856476079
30,20,90,-0.9101516919486581
30,20,90,-0.8774795799299884
30,20,90,-0.9054842473745625
30,20,90,-0.9171528588098017
30,20,90,-0.8669778296382731
30,20,90,-0.8914819136522754
30,20,90,-0.9031505250875146
30,20,90,-0.8903150525087514
30,20,91,-0.8891481913652275
30,20,91,-0.9089848308051341
30,20,91,-0.9183197199533255
30,20,91,-0.9066511085180864
30,20,91,-0.9101516919486581
30,20,91,-0.9101516919486581
30,20,91,-0.8996499416569428
30,20,91,-0.9066511085180864
30,20,91,-0.8739789964994166
30,20,91,-0.8938156359393232
30,20,91,-0.9031505250875146
30,20,91,-0.8623103850641773
30,20,91,-0.9054842473745625
30,20,91,-0.9008168028004667
30,20,91,-0.912485414235706
30,20,91,-0.9101516919486581
30,20,91,-0.8798133022170361
30,20,91,-0.8798133022170361
30,20,91,-0.8879813302217037
30,20,91,-0.9008168028004667
30,20,91,-0.8798133022170361
30,20,91,-0.8494749124854143
30,20,91,-0.8623103850641773
30,20,91,-0.8984830805134189
30,20,91,-0.8833138856476079
30,20,91,-0.897316219369895
30,20,91,-0.9066511085180864
30,20,91,-0.8798133022170361
30,20,91,-0.852975495915986
30,20,91,-0.9031505250875146
30,20,91,-0.9078179696616102
30,20,91,-0.8833138856476079
30,20,91,-0.8903150525087514
30,20,91,-0.8809801633605601
30,20,91,-0.9019836639439907
30,20,91,-0.9031505250875146
30,20,91,-0.9043173862310385
30,20,91,-0.8879813302217037
30,20,91,-0.9054842473745625
30,20,91,-0.9101516919486581
30,20,91,-0.897316219369895
30,20,91,-0.9066511085180864
30,20,91,-0.897316219369895
30,20,91,-0.8763127187864644
30,20,91,-0.9008168028004667
30,20,91,-0.8868144690781797
30,20,91,-0.8996499416569428
30,20,91,-0.8879813302217037
30,20,91,-0.9008168028004667
30,20,91,-0.8786464410735122
30,20,91,-0.8949824970828472
30,20,91,-0.8879813302217037
30,20,91,-0.897316219369895
30,20,91,-0.882147024504084
30,20,91,-0.8879813302217037
30,20,91,-0.8926487747957993
30,20,91,-0.9101516919486581
30,20,91,-0.9043173862310385
30,20,91,-0.8774795799299884
30,20,91,-0.9078179696616102
30,20,91,-0.8961493582263711
30,20,91,-0.9019836639439907
30,20,91,-0.897316219369895
30,20,91,-0.8774795799299884
30,20,91,-0.9183197199533255
30,20,91,-0.8564760793465578
30,20,91,-0.8763127187864644
30,20,91,-0.9136522753792299
30,20,91,-0.8926487747957993
30,20,91,-0.8984830805134189
30,20,91,-0.911318553092182
30,20,91,-0.8856476079346558
30,20,91,-0.9159859976662778
30,20,91,-0.8576429404900817
30,20,91,-0.8961493582263711
30,20,91,-0.8891481913652275
30,20,91,-0.9031505250875146
30,20,91,-0.8984830805134189
30,20,91,-0.9183197199533255
30,20,91,-0.9008168028004667
30,20,91,-0.9031505250875146
30,20,91,-0.9101516919486581
30,20,91,-0.8798133022170361
30,20,91,-0.8669778296382731
30,20,91,-0.9019836639439907
30,20,91,-0.9183197199533255
30,20,91,-0.911318553092182
30,20,91,-0.911318553092182
30,20,91,-0.9171528588098017
30,20,91,-0.8961493582263711
30,20,91,-0.9171528588098017
30,20,91,-0.8763127187864644
30,20,91,-0.9008168028004667
30,20,91,-0.8949824970828472
30,20,91,-0.8763127187864644
30,20,91,-0.8786464410735122
30,20,91,-0.9078179696616102
30,20,91,-0.8728121353558926
30,20,91,-0.9089848308051341
30,20,91,-0.897316219369895
30,20,92,-0.8739789964994166
30,20,92,-0.9183197199533255
30,20,92,-0.9183197199533255
30,20,92,-0.9089848308051341
30,20,92,-0.9054842473745625
30,20,92,-0.9183197199533255
30,20,92,-0.9101516919486581
30,20,92,-0.912485414235706
30,20,92,-0.9183197199533255
30,20,92,-0.8903150525087514
30,20,92,-0.9101516919486581
30,20,92,-0.9078179696616102
30,20,92,-0.8658109684947491
30,20,92,-0.9031505250875146
30,20,92,-0.9183197199533255
30,20,92,-0.897316219369895
30,20,92,-0.9066511085180864
30,20,92,-0.9066511085180864
30,20,92,-0.911318553092182
30,20,92,-0.9019836639439907
30,20,92,-0.8984830805134189
30,20,92,-0.8938156359393232
30,20,92,-0.9183197199533255
30,20,92,-0.9101516919486581
30,20,92,-0.9019836639439907
30,20,92,-0.9019836639439907
30,20,92,-0.911318553092182
30,20,92,-0.8879813302217037
30,20,92,-0.8704784130688448
30,20,92,-0.8739789964994166
30,20,92,-0.8938156359393232
30,20,92,-0.8879813302217037
30,20,92,-0.8984830805134189
30,20,92,-0.9054842473745625
30,20,92,-0.911318553092182
30,20,92,-0.8891481913652275
30,20,92,-0.9078179696616102
30,20,92,-0.8926487747957993
30,20,92,-0.9101516919486581
30,20,92,-0.8903150525087514
30,20,92,-0.8949824970828472
30,20,92,-0.8984830805134189
30,20,92,-0.8879813302217037
30,20,92,-0.8938156359393232
30,20,92,-0.9078179696616102
30,20,92,-0.9183197199533255
30,20,92,-0.9019836639439907
30,20,92,-0.8879813302217037
30,20,92,-0.8984830805134189
30,20,92,-0.8996499416569428
30,20,92,-0.8809801633605601
30,20,92,-0.897316219369895
30,20,92,-0.8763127187864644
30,20,92,-0.911318553092182
30,20,92,-0.9066511085180864
30,20,92,-0.9183197199533255
30,20,92,-0.8903150525087514
30,20,92,-0.897316219369895
30,20,92,-0.897316219369895
30,20,92,-0.9078179696616102
30,20,92,-0.9066511085180864
30,20,92,-0.8809801633605601
30,20,92,-0.8669778296382731
30,20,92,-0.9183197199533255
30,20,92,-0.911318553092182
30,20,92,-0.9101516919486581
30,20,92,-0.9183197199533255
30,20,92,-0.897316219369895
30,20,92,-0.9183197199533255
30,20,92,-0.897316219369895
30,20,92,-0.897316219369895
30,20,92,-0.9031505250875146
30,20,92,-0.9078179696616102
30,20,92,-0.897316219369895
30,20,92,-0.9043173862310385
30,20,92,-0.8949824970828472
30,20,92,-0.9183197199533255
30,20,92,-0.9008168028004667
30,20,92,-0.8996499416569428
30,20,92,-0.9078179696616102
30,20,92,-0.9008168028004667
30,20,92,-0.8984830805134189
30,20,92,-0.9066511085180864
30,20,92,-0.9019836639439907
30,20,92,-0.9008168028004667
30,20,92,-0.9089848308051341
30,20,92,-0.912485414235706
30,20,92,-0.8879813302217037
30,20,92,-0.9008168028004667
30,20,92,-0.9031505250875146
30,20,92,-0.9101516919486581
30,20,92,-0.9101516919486581
30,20,92,-0.9171528588098017
30,20,92,-0.9136522753792299
30,20,92,-0.9078179696616102
30,20,92,-0.8763127187864644
30,20,92,-0.9136522753792299
30,20,92,-0.9101516919486581
30,20,92,-0.911318553092182
30,20,92,-0.9043173862310385
30,20,93,-0.9183197199533255
30,20,93,-0.8996499416569428
30,20,93,-0.9089848308051341
30,20,93,-0.9066511085180864
30,20,93,-0.8961493582263711
30,20,93,-0.9089848308051341
30,20,93,-0.8984830805134189
30,20,93,-0.9066511085180864
30,20,93,-0.897316219369895
30,20,93,-0.9101516919486581
30,20,93,-0.9159859976662778
30,20,93,-0.9019836639439907
30,20,93,-0.9089848308051341
30,20,93,-0.9101516919486581
30,20,93,-0.912485414235706
30,20,93,-0.911318553092182
30,20,93,-0.9101516919486581
30,20,93,-0.9031505250875146
30,20,93,-0.9066511085180864
30,20,93,-0.911318553092182
30,20,93,-0.9101516919486581
30,20,93,-0.9066511085180864
30,20,93,-0.9183197199533255
30,20,93,-0.8903150525087514
30,20,93,-0.911318553092182
30,20,93,-0.9159859976662778
30,20,93,-0.9183197199533255
30,20,93,-0.9171528588098017
30,20,93,-0.8728121353558926
30,20,93,-0.9043173862310385
30,20,93,-0.9066511085180864
30,20,93,-0.9159859976662778
30,20,93,-0.8903150525087514
30,20,93,-0.9183197199533255
30,20,93,-0.8949824970828472
30,20,93,-0.8856476079346558
30,20,93,-0.8833138856476079
30,20,93,-0.8774795799299884
30,20,93,-0.9183197199533255
30,20,93,-0.9183197199533255
30,20,93,-0.9066511085180864
30,20,93,-0.9078179696616102
30,20,93,-0.9019836639439907
30,20,93,-0.9043173862310385
30,20,93,-0.9101516919486581
30,20,93,-0.912485414235706
30,20,93,-0.9159859976662778
30,20,93,-0.8984830805134189
30,20,93,-0.8669778296382731
30,20,93,-0.8879813302217037
30,20,93,-0.9101516919486581
30,20,93,-0.9066511085180864
30,20,93,-0.9066511085180864
30,20,93,-0.8774795799299884
30,20,93,-0.9101516919486581
30,20,93,-0.9171528588098017
30,20,93,-0.9183197199533255
30,20,93,-0.897316219369895
30,20,93,-0.8879813302217037
30,20,93,-0.9043173862310385
30,20,93,-0.8786464410735122
30,20,93,-0.9054842473745625
30,20,93,-0.9136522753792299
30,20,93,-0.9008168028004667
30,20,93,-0.8798133022170361
30,20,93,-0.897316219369895
30,20,93,-0.9066511085180864
30,20,93,-0.8914819136522754
30,20,93,-0.8938156359393232
30,20,93,-0.8669778296382731
30,20,93,-0.9066511085180864
30,20,93,-0.897316219369895
30,20,93,-0.911318553092182
30,20,93,-0.9101516919486581
30,20,93,-0.8984830805134189
30,20,93,-0.8996499416569428
30,20,93,-0.9183197199533255
30,20,93,-0.9183197199533255
30,20,93,-0.8879813302217037
30,20,93,-0.9159859976662778
30,20,93,-0.9183197199533255
30,20,93,-0.8844807467911319
30,20,93,-0.9078179696616102
30,20,93,-0.9136522753792299
30,20,93,-0.8856476079346558
30,20,93,-0.8786464410735122
30,20,93,-0.9089848308051341
30,20,93,-0.9008168028004667
30,20,93,-0.897316219369895
30,20,93,-0.9019836639439907
30,20,93,-0.9089848308051341
30,20,93,-0.9078179696616102
30,20,93,-0.9171528588098017
30,20,93,-0.911318553092182
30,20,93,-0.9101516919486581
30,20,93,-0.8961493582263711
30,20,93,-0.9183197199533255
30,20,93,-0.8903150525087514
30,20,93,-0.9101516919486581
30,20,93,-0.8996499416569428
30,20,94,-0.8891481913652275
30,20,94,-0.8879813302217037
30,20,94,-0.9043173862310385
30,20,94,-0.9019836639439907
30,20,94,-0.9183197199533255
30,20,94,-0.9101516919486581
30,20,94,-0.9089848308051341
30,20,94,-0.8798133022170361
30,20,94,-0.897316219369895
30,20,94,-0.897316219369895
30,20,94,-0.9183197199533255
30,20,94,-0.9183197199533255
30,20,94,-0.8891481913652275
30,20,94,-0.9078179696616102
30,20,94,-0.9043173862310385
30,20,94,-0.9183197199533255
30,20,94,-0.9101516919486581
30,20,94,-0.8751458576429405
30,20,94,-0.8996499416569428
30,20,94,-0.911318553092182
30,20,94,-0.8809801633605601
30,20,94,-0.9066511085180864
30,20,94,-0.911318553092182
30,20,94,-0.9183197199533255
30,20,94,-0.9078179696616102
30,20,94,-0.9171528588098017
30,20,94,-0.897316219369895
30,20,94,-0.9066511085180864
30,20,94,-0.9078179696616102
30,20,94,-0.9019836639439907
30,20,94,-0.9089848308051341
30,20,94,-0.8984830805134189
30,20,94,-0.9066511085180864
30,20,94,-0.8961493582263711
30,20,94,-0.9019836639439907
30,20,94,-0.8879813302217037
30,20,94,-0.8856476079346558
30,20,94,-0.8879813302217037
30,20,94,-0.9066511085180864
30,20,94,-0.912485414235706
30,20,94,-0.8879813302217037
30,20,94,-0.911318553092182
30,20,94,-0.9136522753792299
30,20,94,-0.8879813302217037
30,20,94,-0.9019836639439907
30,20,94,-0.8961493582263711
30,20,94,-0.8879813302217037
30,20,94,-0.9183197199533255
30,20,94,-0.8996499416569428
30,20,94,-0.912485414235706
30,20,94,-0.9089848308051341
30,20,94,-0.8891481913652275
30,20,94,-0.8984830805134189
30,20,94,-0.8891481913652275
30,20,94,-0.9183197199533255
30,20,94,-0.9101516919486581
30,20,94,-0.8868144690781797
30,20,94,-0.9031505250875146
30,20,94,-0.8798133022170361
30,20,94,-0.9183197199533255
30,20,94,-0.9159859976662778
30,20,94,-0.8763127187864644
30,20,94,-0.911318553092182
30,20,94,-0.9183197199533255
30,20,94,-0.9089848308051341
30,20,94,-0.9031505250875146
30,20,94,-0.9031505250875146
30,20,94,-0.9066511085180864
30,20,94,-0.911318553092182
30,20,94,-0.9183197199533255
30,20,94,-0.9183197199533255
30,20,94,-0.9078179696616102
30,20,94,-0.897316219369895
30,20,94,-0.8856476079346558
30,20,94,-0.8879813302217037
30,20,94,-0.8996499416569428
30,20,94,-0.9043173862310385
30,20,94,-0.9183197199533255
30,20,94,-0.897316219369895
30,20,94,-0.8914819136522754
30,20,94,-0.9101516919486581
30,20,94,-0.8926487747957993
30,20,94,-0.9159859976662778
30,20,94,-0.8891481913652275
30,20,94,-0.9089848308051341
30,20,94,-0.9008168028004667
30,20,94,-0.9101516919486581
30,20,94,-0.9101516919486581
30,20,94,-0.8833138856476079
30,20,94,-0.9019836639439907
30,20,94,-0.9066511085180864
30,20,94,-0.911318553092182
30,20,94,-0.9183197199533255
30,20,94,-0.9183197199533255
30,20,94,-0.9078179696616102
30,20,94,-0.9101516919486581
30,20,94,-0.9078179696616102
30,20,94,-0.8938156359393232
30,20,94,-0.9054842473745625
30,20,94,-0.9008168028004667
30,20,95,-0.911318553092182
30,20,95,-0.9101516919486581
30,20,95,-0.8996499416569428
30,20,95,-0.9078179696616102
30,20,95,-0.9066511085180864
30,20,95,-0.9043173862310385
30,20,95,-0.9183197199533255
30,20,95,-0.9043173862310385
30,20,95,-0.9183197199533255
30,20,95,-0.9101516919486581
30,20,95,-0.9089848308051341
30,20,95,-0.9183197199533255
30,20,95,-0.8996499416569428
